,address,count,mean,std,min,25%,50%,75%,max
2949,S/S 10TH - WILLAMETTE TO OAK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3048,S/S 19TH - OLIVE TO WILLAMETTE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,S/S 12 - MILL TO FERRY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,S/S 12TH - JEFF. TO WASH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,S/S 12TH - MILL TO FERRY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,10TH AVE JACKSON ADAMS S,2.0,7.5,10.6066017178,0.0,3.75,7.5,11.25,15.0
2967,S/S 13TH - AGATE TO MOSS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,S/S 13TH - COLUMBIA TO MOSS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2970,S/S 13TH - MOSS TO AGATE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976,S/S 14TH - HIGH TO MILL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,S/S 14TH -PATTERSON TO HILYARD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,S/S 14TH MILL TO FERRY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,S/S 15TH - ALDER TO KINCAID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,S/S 15TH - FERRY TO PATTERSON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,S/S 15TH - HIGH TO MILL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,S/S 15TH - HILYARD TO ALDER,2.0,45.0,63.6396103068,0.0,22.5,45.0,67.5,90.0
2997,S/S 15TH - LINCOLN TO CHARNELTON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,S/S 15TH - OLIVE TO WILLAMETTE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3016,S/S 16TH HILYARD TO ALDER,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,S/S 17TH - 566 WEST 17TH,2.0,55.0,7.07106781187,50.0,52.5,55.0,57.5,60.0
3025,S/S 17TH - HIGH TO MILL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,S/S 17TH - MILL TO FERRY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,S/S 17TH - PATT. TO HILYARD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,S/S 17TH - PATTERSON TO HILYARD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,S/S 17TH - PEARL TO HIGH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,S/S 17TH FERRY TO PATTERSON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,S/S 18TH - POTTER TO UNIVERSITY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,S/S 18TH - UNIVERSITY TO ONYX,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,S/S 19TH - EMERALD TO AGATE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046,S/S 19TH - HARRIS TO POTTER,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,S/S 19TH - HILYARD TO ALDER,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,W/S CHARNELTON - 8TH TO BRDWY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,W/S FERRY - 13TH TO 14TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,W/S FERRY - 18TH TO 19TH,2.0,45.0,63.6396103068,0.0,22.5,45.0,67.5,90.0
3223,W/S HARRIS - 23RD TO 24TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3349,W/S VILLARD - FRANKLIN TO 15TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3351,W/S W PARK 800 BLOCK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,W/S WILLAMETTE - 4TH TO 5TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,W/S WILLAMETTE- 7TH TO 8TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,W/S WILLIAMETTE - 11TH TO 13TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3367,W/S WILLIAMETTE- 11TH TO 13TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,WALMART - DELTA OAKS,2.0,190.0,268.700576851,0.0,95.0,190.0,285.0,380.0
3384,WALMART - GREEN ACRES,2.0,190.0,268.700576851,0.0,95.0,190.0,285.0,380.0
43,1000LEWIS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3396,WALMART ON GREENACRES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,WALMART WEST 11TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1000 BLOCKW.2ND,2.0,37.5,17.6776695297,25.0,31.25,37.5,43.75,50.0
3413,WASHINGTON ST CLARK 1ST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3419,WEST PARK  - 8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1000 BLOCKCLARK,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
35,1000 BLOCKCHESHIRE,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
3437,WILLAMETTE - 11TH TO 13TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3439,WILLAMETTE - 13TH TO 15TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1000 BLKHILYARD ST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445,WILLAMETTE - 8TH TO BROADWAY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1000 BLK WEST 11TH,2.0,15.0,21.2132034356,0.0,7.5,15.0,22.5,30.0
3457,WILLAMETTE 11TH AVE 14TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,100 BLOCKPREMIER,2.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0
3471,WILLAMETTE 18TH AVE 17TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,100 BLK GARFIELD STREET,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1 BLK EAST OF COMMONS/KINSROW,2.0,15.0,21.2132034356,0.0,7.5,15.0,22.5,30.0
6,000 BLOCKW.24TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502,WINCO - BARGER,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,WINCO FOODS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3347,W/S VILLARD - 18TH TO 19TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,W/S UNIVERSITY - 20TH TO 21ST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1009 ALDER ST. ALLEY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,W/S LINCOLN -7TH TO 6TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,W/S HIGH 5-6TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,W/S HIGH- 5TH TO 6TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,W/S HILYARD - 11TH TO BRDWY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,W/S KINCAID  - 14TH TO 15TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3253,W/S KINCAID - 18TH TO 19TH,2.0,30.0,42.4264068712,0.0,15.0,30.0,45.0,60.0
3255,W/S KINCAID - 22ND TO 23RD,2.0,45.0,63.6396103068,0.0,22.5,45.0,67.5,90.0
3268,W/S LAWRENCE - 6TH TO 7TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,W/S LAWRENCE - 7TH TO 8TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,W/S LAWRENCE - 8TH TO BRDWY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,W/S LAWRENCE - BRDWY TO 10TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,W/S LAWRENCE 11TH AVE 10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,W/S LINCOLN - 11TH TO 10TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,W/S LINCOLN - BRDWY TO 8TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3289,W/S MARCHE CHASE - KINSROW TO MLK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,W/S PEARL - BRDWY TO 10TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,W/S MILL - 18TH TO 19TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,W/S MILL 18-19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,W/S MOSS - 19TH TO FAIRMONT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,W/S OLIVE - 13TH TO 14TH,2.0,72.0,67.8822509939,24.0,48.0,72.0,96.0,120.0
3313,W/S OLIVE - 18TH TO 19TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1020W.3RD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,W/S ORCHARD 15-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3330,W/S PATTERSON -12TH TO 13TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,W/S PATTERSON 14TH AVE 1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,W/S PATTERSON 14TH TO 15TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1010 ALDER ST. ALLEY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,W/S PATTERSON 16TH AVE 1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,W/S PEARL - 10TH TO 11TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,11/BROADWAY HIL/PATTERSO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2946,S/S 10TH - CHARNELTON TO OLIVE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,12TH - MILL TO FERRY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,HOME DEPOT - SENECA,2.0,190.0,268.700576851,0.0,95.0,190.0,285.0,380.0
2385,KINCAID - 13TH TO 12TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,KINCAID - 14TH TO 15TH,2.0,12.0,16.9705627485,0.0,6.0,12.0,18.0,24.0
2394,KINCAID 15TH TO 14TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,KINCAID ST @ END,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,1261 WASHINGTON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,KINSROW COMMONS GARDEN A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,KINSROW COMMONS MLK BLVD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,KINSROW GARDEN WAY MLK B,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,KINSROW MLK BLVD COMMONS,2.0,22.5,10.6066017178,15.0,18.75,22.5,26.25,30.0
2441,KINSROW/COMMONS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,LINCOLN - 8TH TO 7TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,LINCOLN ST 1548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,LINDLEY MLK BLVD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,LOT 07  - EUGENE AIRPORT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,LOT 07  AIRPORT TERMINAL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,LOT 07 - EUGENE AIPORT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1234BRAMBLEWOOD,2.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0
191,1233W.8TH,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
2519,"LOT 15, SPACE 27",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,120819TH AVE E,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,LOT 21 FIRST LEVEL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,LOT 21 LEVEL 1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,LOT 21 LVL 2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,"LOT 21, FIRST FLOOR, SP 106",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,LOT 23 - LEVEL 1 WEST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,LOT 31 L2,2.0,15.0,21.2132034356,0.0,7.5,15.0,22.5,30.0
2546,"LOT 31, 2ND LEVEL",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,LOT 31/LEVEL 2,2.0,15.0,21.2132034356,0.0,7.5,15.0,22.5,30.0
178,1200 BLOCKHAYES,2.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0
2383,KINCAID - 12TH TO 11TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,HILYARD ST FRANKLIN BLVD,2.0,12.0,16.9705627485,0.0,6.0,12.0,18.0,24.0
2888,PATTERSON ST @ 24TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,HILYARD & PATTERSON,2.0,15.0,21.2132034356,0.0,7.5,15.0,22.5,30.0
2177,E/S PEARL - BRDWY TO 10TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,E/S POTTER - 20TH TO 19TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,12TH & WASHINGTON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,E/S UNIVERSITY - 20TH TO 19TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,E/S UNIVERSITY - 21ST TO 20TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,E/S VILLARD - FRANKLIN TO GARDEN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,E/S WALNUT - 17TH TO 15TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,E/S WASHINGTON 10TH AVE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,E/S WILLAMETTE  11TH TO 10TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,E/S WILLAMETTE - 11TH TO 10TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,E/S WILLAMETTE - 18TH TO 19TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,E/S WILLAMETTE - 6TH TO 5TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,E/S WILLAMETTE 19TH AVE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,E/S WILLAMETTE 6-5TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,E/S WILLAMETTE- 11TH TO 10TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,E/S WILLIAMETTE - 13TH TO 11TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,E/S WLM 6TH TO 5TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,12TH & ADAMS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,EASTWOOD 2137,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,12TH & 13TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,EMERALD ST  ALLEY 1957 E,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,EUGENE AIRPORT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,FAIRMOUNT BLVD ORCHARD S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,FERRY & MILL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,FERRY ST 1572,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,1280E.29TH PL,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
2295,FRIENDLY @ 16TH,2.0,15.0,21.2132034356,0.0,7.5,15.0,22.5,30.0
2302,GARDEN AVE @ VILLARD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,HIGH - 8TH TO 7TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,LOT 36 - (7TH & OLIVE),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,"LOT 36, LEVEL 1 (7TH & OLIVE)",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,MADISON - WEST 4TH ALLEY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,11TH AVE - OAK TO WILLAMETTE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1140GRANT,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
127,1140ALMADEN ST,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
2741,N/S 18TH POTTER TO HARRIS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2749,N/S 19TH - POTTER TO HARRIS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,N/S 20TH  HARRIS TO KINCAID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,N/S 21ST - UNIVERSITY TO POTTER,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,N/S 2ND - HIGH TO PEARL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,N/S 3400 BLK KINSROW @ COMMONS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,N/S 3RD - HIGH TO PEARL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2769,N/S 4TH - HIGH TO PEARL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2773,N/S 5TH - WILLIAMETTE TO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,N/S ALLEY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,N/S BRDWY - WASH TO JEFFERSON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2786,N/S BRDWY -OLIVE TO CHARNELTON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,N/S BROADWAY - PEARL TO OAK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2789,N/S BROADWAY - WILLAMETTE TO OLIVE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2792,N/S GARDEN - WALNUT TO MOSS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796,N/S GARDEN- WALNUT TO MOSS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,N/S SOUTH PARK - 0 BLOCK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,N/S SOUTH PARK 0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,N/S SOUTH PARK ZERO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,N/S SOUTH PARK ZERO BLOCK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2822,OAK PATCH RD 5TH AVE 6TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,OAKWAY MALL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1100 BLOCKE.23RD,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
120,1100 BLOCKARTHUR,2.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0
2868,OVERPARK S ALLEY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879,PATTERSON ST  TO  FERRY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,PATTERSON ST @ 15TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2737,N/S 18TH - AGATE TO UNIV.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2733,N/S 17TH- HILYARD TO PATTERSON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,N/S 17TH - MOSS TO COLUMBIA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,N/S 15 ALDER-KINCAID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,11TH AND JACKSON,2.0,15.0,21.2132034356,0.0,7.5,15.0,22.5,30.0
2597,MARCHE CHASE AT KINSROW,2.0,15.0,21.2132034356,0.0,7.5,15.0,22.5,30.0
2600,MARCHE CHASE GARDEN AVE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,11TH & 12TH,2.0,12.0,16.9705627485,0.0,6.0,12.0,18.0,24.0
2617,MARIE CALENDARS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,MEREWETHER,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,MOSS - 17TH TO 15TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2643,MOSS ST FAIRMOUNT BLVD G,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,N/S 12TH - OLIVE TO CHARN.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,N/S 13 ALDER TO KINCAID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,N/S 13TH - KINCAID TO ALDER,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2674,N/S 13TH - PEARL TO HIGH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,N/S 13TH -PATTERSON TO HILYARD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699,N/S 15TH - AGATE TO MOSS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1145W.12TH,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
2701,N/S 15TH - FERRY TO MILL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2703,N/S 15TH - KINCAID TO ALDER,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,N/S 15TH - MILL TO HIGH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2706,N/S 15TH - PATTER. TO FERRY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2707,N/S 15TH - PATTERSON TO FERRY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713,N/S 16TH  - MILL TO HIGH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,N/S 16TH - HILYARD TO PATTER.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716,N/S 16TH - HILYARD TO PATTERSON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,N/S 16TH - MILL TO HIGH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2718,N/S 16TH - OAK TO WILLAMETTE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1147MILL ST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,N/S 16TH OAK TO WILLAMETTE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,N/S 17TH  - MOSS TO AGATE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,3333 WEST 11TH - FRED MEYER,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,E/S 16TH - OLIVE TO WILLAMETTE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"""THE CROSSINGS"" - WAGNER",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,1863 FRIENDLY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,27TH & ALDER,2.0,1.5,2.12132034356,0.0,0.75,1.5,2.25,3.0
704,1855 OAK STREET,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,1ST & WASHINGTON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,1755GARFIELD,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
617,176 NORTH POLK,2.0,85.0,7.07106781187,80.0,82.5,85.0,87.5,90.0
1002,2400 BLOCKALDER ST,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
620,1785COLUMBIA ST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,17TH & 18TH,2.0,12.0,16.9705627485,0.0,6.0,12.0,18.0,24.0
625,17TH & 19TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,1685MOSS ST,2.0,12.0,16.9705627485,0.0,6.0,12.0,18.0,24.0
694,1838 OLIVE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,2600 JUSTINE LANE,2.0,25.0,35.3553390593,0.0,12.5,25.0,37.5,50.0
1064,2612EMERALD ST,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
1127,2979W.15TH,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
691,1830E. 17TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,1900 BLKEMERALD ST,2.0,15.0,21.2132034356,0.0,7.5,15.0,22.5,30.0
1055,25TH & 26TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,170 OAKWAY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,2596W.27TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,1700 BLKORCHARD ST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,1600 BLOCKFERRY ALLEY,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
519,15TH CHARNELTON AND LINCOLN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1600 BLOCKW.BROADWAY,2.0,65.0,21.2132034356,50.0,57.5,65.0,72.5,80.0
593,1700 BLOCKW.10TH,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
892,20TH & 21ST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,2000 BLKGARDEN AVE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,1700 BLOCKW.15TH,2.0,180.0,0.0,180.0,180.0,180.0,180.0,180.0
1048,2575TYLER,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
862,200 BLOCKW.14TH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,258 POLK STREET,2.0,70.0,14.1421356237,60.0,65.0,70.0,75.0,80.0
1011,2445TYLER,2.0,115.0,91.9238815543,50.0,82.5,115.0,147.5,180.0
493,15TH - PATTERSON TO FERRY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,3000 BLOCKCROSS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,300 CREST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1655 ECHO HOLLOW RD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,17TH & LINCOLN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
